nspec,t90,t90_err_lo,t90_err_hi,t99,t99_err_lo,t99_err_hi
588,7.008524299549529,1.4065569441807098,1.4317449320969429,7.954129749366621,1.2780181914710154,2.8362967037265117
595,2.200876572199252,0.7127426950155216,2.1229958616615687,5.267426162685897,0.9513014660020653,0.8552470577106952
601,0.8133146683270858,0.5187105206770646,2.639353625820078,11.2705069764334,2.1589169194012126,0.3818485301970238
602,7.025411644839774,1.4600508642721808,1.356722019363974,7.606457238497824,1.2131773843541165,1.9659674820321298
604,8.917914827259173,1.0253406618721446,1.3605074258375698,12.211553661974392,0.7926843361211979,0.2933801900324724
612,6.938610519533212,0.9343768254848221,1.6036489436854158,11.613480079979034,2.6109773031473864,0.7757635043108344
615,10.137868525275326,0.751725636466487,0.7439574865580063,10.462805374375822,0.6621423848808394,1.1062660612253197
616,3.137643491861396,1.0245500576997828,2.4478201202402907,9.118303137581973,2.6878113418029663,2.3624782415449808
619,4.9154314744992345,0.35726187442669133,1.2444401506116352,5.9120765158020925,0.48173329234907936,1.598944152720244
621,8.80187297877577,3.006502367384771,1.928608843806213,11.761637044939496,1.760684939778809,0.6083907240706985
623,5.259773726617296,1.0629674081666574,2.8124287205749043,7.150887089208345,2.46754382369894,3.436625024074152
629,11.59112997350991,1.1734278552680184,0.6655007337511059,12.302130862233565,0.6641510963992729,0.16680423447385806
647,7.74464098283939,1.4690623380076557,2.645193256678657,12.273920170708086,0.6786368399297515,0.2527060068008815
652,7.1050812290018674,1.0001880505509044,2.6239131417895036,7.950687941897105,1.1350095744525017,3.344047666331033
659,5.152095503590104,1.7631044171969306,2.2722679816668476,9.81464018028963,1.9522867078897077,1.8407194102195614
665,6.482374938230932,1.7059525175077148,2.81867044024911,8.290590457115211,1.632167580899896,2.1606185822685173
666,5.916608503040152,1.8857033135719137,4.174375348553461,12.126751735651247,0.7956660475998447,0.300627477974702
668,2.301247592512162,0.881871793649498,1.9034260848455915,12.225483808098096,0.6914260927758153,0.26386733218204483
672,6.073574574634817,1.2066831196220287,2.674630506908512,7.145114517207393,1.842955353309601,3.9368700163865924
673,6.669040025518355,1.8926794046414006,2.5882801651025806,11.625512354777022,1.1259555406463004,0.5235294934860253
674,5.722902520563444,3.5181330535851387,3.4585019398242984,11.851978445804553,1.7740788708581654,0.6669048321202418
676,3.3792932930637836,0.5545149819625683,3.286985009962752,3.9175058532013916,0.886461363790016,4.24899497440953
678,10.219713036705395,0.7551599992352234,1.1219011271751391,12.069726184865672,0.8829159980439609,0.4202109841310122
679,11.170362628360651,1.2278752302542824,0.7896505158116778,11.95076027585102,0.9386566860684873,0.4986298078506497
686,5.455002641746809,1.184071809400411,2.593164305211623,6.355826978098197,1.7125051531154805,4.055991917132191
688,7.532267054334334,1.4326804811642324,1.401960585528566,8.554334755053837,1.1031966156543058,1.9079234740632103
691,6.4273137619283895,1.2403346614250523,2.750950558795533,11.665989149929214,2.1200342834484225,0.6717521721529511
696,4.801645270724196,0.8282664259580037,3.0136251699035306,5.509934123504297,1.4296474528300243,3.0700976944609595
700,5.871474058803463,1.252762931978923,1.7966983230771651,7.151612572492477,0.9141339166888205,2.127913480800885
701,11.85970751349603,1.0431112132916667,0.5765177088560751,12.412836837964656,0.3664340463961828,0.12842722116933913
