TARGID,MAG_R,MAG_G,SNR_RED,SNR_BLUE,WEAVE_RA,WEAVE_DEC,CSV_RA,CSV_DEC,FLAG_Z,Z_FINAL,nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m,D_along,D_fil,is_member,D_along_2D,D_fil_2D,is_member_2D
A2142-8245,18.9872,19.9307,6.912419319152832,2.6086974143981934,240.7978686,25.5050865,240.798,25.5051,3.0,0.0881822,659,3.772337011009624,2.69903242156652,4.261326311062652,9.814640180289636,1.952286707889713,1.840719410219556,9.814640180289636,1.952286707889713,1.840719410219556,9.671872358993468,2.176691325842835,True,9.738341363589257,0.9590949428305469,False
A2142-2244,18.6864,19.675,10.495112419128418,3.5437381267547607,240.8529564,25.4233059,240.853,25.4233,3.0,0.087675,665,1.371193781874938,1.1260769039841714,1.548868089485647,8.290590457115211,1.632167580899896,2.1606185822685173,8.290590457115211,1.632167580899896,2.1606185822685173,10.046546755432534,3.578802446480122,True,10.173002026485193,0.9988058684992643,False
A2142-2276,18.31,19.2752,10.432872772216797,3.794373035430908,240.8914922,25.3801867,240.891,25.3801,3.0,0.0888561,666,6.105851377089659,4.573094362793474,2.0335454178852475,12.126751735651249,0.7956660475998447,0.300627477974702,12.126751735651249,0.7956660475998447,0.300627477974702,10.426014243851782,1.0350994732571375,True,10.419557206967495,1.0544367816040832,False
A2142-8507,19.0704,19.8701,7.766239166259766,2.961472988128662,241.0044636,25.3918232,241.005,25.3918,2.0,0.0870219,668,9.714418451342212,2.096194356192606,1.1898405479275596,12.225483808098096,0.6914260927758153,0.2638673321820448,12.225483808098096,0.6914260927758153,0.2638673321820448,10.370702426397425,5.540782464064925,True,10.578567444528975,1.490065259891665,False
A2142-8118,19.976,20.8998,3.3251640796661377,1.2532368898391724,240.7226411,25.6280591,240.723,25.628,2.0,0.0900257,672,0.5366502725987097,0.442303978094495,1.3146430167954293,7.145114517207393,1.842955353309601,3.936870016386592,7.145114517207393,1.842955353309601,3.936870016386592,9.22188940597192,3.4999816226154628,True,9.098728484213824,0.9280594170780443,False
A2142-3239,17.4251,18.5218,23.92865753173828,9.531927108764648,240.3485638,26.1161491,240.349,26.1161,3.0,0.0888365,673,4.800783511390332,3.379215999005296,1.7860747366097591,11.625512354777022,1.1259555406463004,0.5235294934860253,11.625512354777022,1.1259555406463004,0.5235294934860253,6.424959303826381,0.5366821349031021,True,6.422369831867109,0.5417053878715377,False
A2142-9357,19.6065,20.179,5.292304039001465,2.3133795261383057,240.5222347,26.2956632,240.522,26.2957,3.0,0.0888597,674,5.327485011563589,4.353762259199383,4.950065881647957,11.851978445804551,1.77407887085816,0.6669048321202418,11.851978445804551,1.77407887085816,0.6669048321202418,6.012306128889687,1.5420200907623651,True,6.008343805653458,1.5396056144189751,False
A2142-3225,19.9639,20.672,3.326078414916992,1.3170857429504397,240.3933119,26.1270347,240.393,26.1271,3.0,0.0865604,676,0.2095156847743275,0.1924177139656473,1.260240102545584,3.917505853201392,0.886461363790016,4.24899497440953,3.917505853201392,0.886461363790016,4.24899497440953,6.300166359778416,6.5849968387022555,True,6.460067078198995,0.7264288588823136,False
A2142-9392,19.9305,20.4717,3.316364288330078,1.5868868827819824,240.6013429,26.2942762,240.601,26.2943,3.0,0.0887141,678,1.6217175627605016,1.3659275401408522,1.118261895787592,12.069726184865672,0.8829159980439609,0.4202109841310122,12.069726184865672,0.8829159980439609,0.4202109841310122,6.152585133297175,1.8517601019519931,True,6.158428968628018,1.8261250280677181,False
A2142-4800,19.9682,20.6597,1.221437692642212,0.2235731780529022,240.7205783,26.3711984,240.721,26.3712,2.0,0.0879074,679,0.3880417197213466,0.3150701385539845,1.267188560782195,11.95076027585102,0.9386566860684872,0.4986298078506497,11.95076027585102,0.9386566860684872,0.4986298078506497,6.0019594621826595,3.5766375954705665,True,6.061741000905348,2.4184929585482142,False
A2142-5319,19.4562,20.1367,4.717001914978027,2.1419572830200195,240.9369445,26.7424978,240.937,26.7425,3.0,0.0857479,686,0.5433941177962485,0.4529655358908604,1.601843937341644,6.355826978098197,1.7125051531154805,4.055991917132191,6.355826978098197,1.7125051531154805,4.055991917132191,4.7710027346268795,9.679534522340417,False,4.937587356258219,3.961680563050139,False
A2142-4693,19.1807,20.0654,7.921209335327148,3.0517396926879883,240.5051338,26.6037494,240.505,26.6038,3.0,0.0896447,688,0.7444591515677965,0.6544280936888951,1.7291272829263449,8.554334755053837,1.1031966156543058,1.9079234740632105,8.554334755053837,1.1031966156543058,1.9079234740632105,4.764407708305902,3.194183405994483,True,4.720370128980517,2.104175844400871,False
A2142-7819,18.1977,19.1556,11.887306213378906,4.568811416625977,240.239976,25.9332487,240.24,25.9332,3.0,0.0889188,691,4.412689362993725,3.4206613139866557,2.177707287277121,11.665989149929214,2.1200342834484225,0.6717521721529511,11.665989149929214,2.1200342834484225,0.6717521721529511,6.977270673441011,0.3439467430887124,True,6.968126434957461,0.2537925750095161,True
A2142-5328,20.0358,20.5617,2.685266733169556,1.2075309753417969,240.926812,26.751644,240.927,26.7516,3.0,0.0854801,696,0.2362855051428178,0.2026108360769791,1.0864405203993115,5.509934123504297,1.4296474528300245,3.0700976944609595,5.509934123504297,1.4296474528300245,3.0700976944609595,4.702729779706396,10.382895648124624,False,4.881897966190474,3.94321064496652,False
A2142-10451,19.2032,19.6596,5.259085655212402,2.971274375915528,240.7184863,26.6326878,240.718,26.6327,3.0,0.0910177,700,1.216414195502697,0.9565569031004416,1.1899386665363405,7.151612572492477,0.9141339166888204,2.1279134808010003,7.151612572492477,0.9141339166888204,2.1279134808010003,5.112567812504712,7.013191571105096,False,4.990374349223472,2.941623474462129,False
A2142-9269,19.1917,19.58,6.499314308166504,3.8757264614105225,240.3450415,26.2776321,240.345,26.2776,3.0,0.0891909,701,0.3921996188359919,0.360024327628528,0.7454282242731534,12.412836837964656,0.3664340463961828,0.1284272211693391,12.412836837964656,0.3664340463961828,0.1284272211693391,5.782532995487031,1.3654644065321688,True,5.75767297748811,0.8555402462338699,False
A2142-3231,18.2794,19.1894,9.962591171264648,3.469932794570923,240.2882128,26.1100525,240.288,26.11,3.0,0.0861097,704,0.0969826865683556,0.0818598493966651,0.3163666050221416,1.907000641024624,0.629807990659838,1.1863064188272865,1.907000641024624,0.629807990659838,1.1863064188272865,6.1480041445752205,7.85108576084434,False,6.336426107307946,0.31210195552006514,True
A2142-4029,19.7621,20.4667,4.129467010498047,1.968113899230957,240.5737268,26.5357708,240.574,26.5358,3.0,0.0894004,705,0.5362784205322297,0.4004092589178336,1.09421347378699,8.540764001451695,1.133489884362941,1.9109424622145053,8.540764001451695,1.133489884362941,1.9109424622145053,5.15666216359122,2.787795592230703,True,5.122691237986285,2.216124669990999,False
A2142-3140,19.2934,20.2765,7.380374431610107,2.372929096221924,240.3553092,26.2177075,240.355,26.2178,2.0,0.0892394,709,6.231681898309193,3.280694827680774,0.771655939679464,12.183827620584772,0.9044887644254906,0.28060388863247,12.183827620584772,0.9044887644254906,0.28060388863247,6.049985758024768,1.4246816645925509,True,6.020764709700589,0.7713575962798125,False
A2142-10354,19.5616,20.1662,6.227658748626709,2.9027881622314453,240.6399942,26.7094743,240.64,26.7095,3.0,0.0899149,710,4.24164411451701,2.532006857560466,1.6828236964747552,12.02332874355487,1.6934621585011025,0.4393978206666649,12.02332874355487,1.6934621585011025,0.4393978206666649,4.5901824974580965,4.254113049878377,True,4.534352202415951,2.811265115246653,False
A2142-3235,19.4844,20.332,6.0159687995910645,2.068521499633789,240.3704817,26.1798219,240.37,26.1798,3.0,0.0890837,712,3.9215565978102696,2.6935071755919218,2.1831527032316345,11.837668954676287,1.891771050918674,0.5944164723034628,11.837668954676287,1.891771050918674,0.5944164723034628,6.222455382727816,1.0553877047297102,True,6.203016941230994,0.7499366940255593,False
A2142-10478,19.9654,20.708,4.264064311981201,1.5834368467330933,240.7668131,26.6822657,240.767,26.6823,3.0,0.0920675,715,2.9061850781778027,2.271016795369734,1.8188931959444936,11.129994345908475,2.141830369989682,0.9347141182929376,11.129994345908475,2.141830369989682,0.9347141182929376,5.051483345487005,9.934138470497402,False,4.87562760912197,3.2186579735061227,False
A2142-9155,19.9037,20.3702,3.36868667602539,1.8275833129882808,240.1649737,26.4152613,240.165,26.4153,3.0,0.0901739,722,8.330116568334192,1.3643713909026918,0.5980704163442265,12.23764677745528,0.7192480837256099,0.2509398146573947,12.23764677745528,0.7192480837256099,0.2509398146573947,4.94042924602567,3.9482767058113946,True,4.866592289089931,0.47934557506528824,True
A2142-9158,18.6918,19.1061,8.488178253173828,5.076501846313477,240.2119386,26.4185755,240.212,26.4185,3.0,0.0899513,738,0.3926434525132212,0.3201217908691571,1.052052599609917,12.39441271098826,0.280565171773377,0.1275651759055929,12.39441271098826,0.280565171773377,0.1275651759055929,5.00206314370334,3.3411370067876893,True,4.939262249697885,0.6570532743783203,False
A2142-5268,18.4699,19.4222,13.393439292907717,5.377120971679688,240.7875548,26.8036867,240.788,26.8037,2.0,0.0922163,744,0.4125404905840457,0.3369474758848312,0.566237544110836,1.6478266415152416,0.3694754449633963,1.3596235156704188,1.6478266415152416,0.3694754449633963,1.3596235156704188,4.583917741561477,10.45739611301107,False,4.41734152880688,3.5406938397230423,False
A2142-9265,19.3612,20.2111,6.938058376312256,2.372511863708496,240.3203804,26.3019613,240.32,26.302,3.0,0.0912964,745,4.921577526241512,3.5642700187421994,2.835549628578361,8.68062215515217,2.602616037693065,2.303150069651817,8.68062215515217,2.602616037693065,2.303150069651817,5.768020196319084,7.1879061714287005,False,5.613310228957646,0.815012953739433,False
A2142-3135,19.5118,20.4398,7.5757341384887695,2.929267406463623,240.3175405,26.1984257,240.317,26.1984,3.0,0.0903379,755,0.6859204949935815,0.5729587028457287,1.8852247128195607,8.308300009631935,1.030016091651781,2.2851708645509863,8.308300009631935,1.030016091651781,2.2851708645509863,6.13250748016601,4.407685389283055,True,6.030100285826148,0.5947151413492765,False
A2142-10091,20.5707,20.3291,2.118360757827759,1.9336334466934204,240.3445309,26.8920637,240.345,26.8921,3.0,0.0913279,758,5.977395427215161,3.748816537192522,1.56603778251152,10.784365466896622,1.436392304650127,1.379177290134539,10.784365466896622,1.436392304650127,1.379177290134539,3.3425899232181853,7.579874101765921,False,3.2518349545141567,2.107466084349708,False
A2142-3118,18.6542,19.5733,12.20179843902588,5.089849472045898,240.2492472,26.1679087,240.249,26.1679,3.0,0.0882171,759,0.1457867655729456,0.1244199931335769,0.5113784414892173,0.7905464989914914,0.3921325208585798,1.4901867720542434,0.7905464989914914,0.3921325208585798,1.4901867720542434,5.990269171480828,1.7738472320487226,True,6.029095751762672,0.28688987727445747,True
A2142-3030,19.7307,20.6649,4.637057304382324,1.6393828392028809,240.1824857,26.2575857,240.183,26.2576,3.0,0.0911516,762,6.975403596328927,2.328734439344018,0.8302846713982754,11.651209657263149,1.7980390161559168,0.597396946024265,11.651209657263149,1.7980390161559168,0.597396946024265,5.684944319105173,6.7282803024163895,True,5.5410787506447425,0.22571250349762886,True
A2142-4689,18.2458,19.194,14.472569465637209,5.869466781616211,240.430855,26.5084053,240.431,26.5084,3.0,0.0907849,763,4.063117791677331,3.284608910194465,1.304750100410903,12.016522264565936,1.124241129692578,0.3955014849356768,12.016522264565936,1.124241129692578,0.3955014849356768,5.082750605642932,5.915534068703177,True,4.973743060108532,1.6388389211051615,False
A2142-9166,19.3544,20.1016,7.8676605224609375,3.495483636856079,240.2341597,26.3108863,240.234,26.3109,3.0,0.0923103,764,2.123612073029671,1.7333462697742608,1.6919657368379577,11.949375408543686,1.2075852305789816,0.4073500454724943,11.949375408543686,1.2075852305789816,0.4073500454724943,5.6287731559311585,10.08081015731948,False,5.418813739170626,0.519009180250732,False
A2142-4593,18.9578,19.7011,8.824201583862305,3.767334222793579,240.3117982,26.6917387,240.312,26.6918,3.0,0.0875917,768,1.238546325857092,0.9521139787210736,1.929521731228366,7.724467416939264,2.773948373451141,3.625559396946541,7.724467416939264,2.773948373451141,3.625559396946541,3.9552690659173844,3.852871781153942,True,4.008790965271185,1.5789467189988784,False
A2142-3767,17.2801,18.3458,25.752769470214844,10.330763816833496,241.0323379,25.7401362,241.032,25.7401,2.0,0.0885233,796,1.943194773149788,1.3940143881813645,2.9657654624840752,7.47658316001203,1.5514242949115644,2.410737164342221,7.47658316001203,1.5514242949115644,2.410737164342221,9.178365952186462,2.4730304745112996,True,9.206508111093758,2.288117243133983,False
A2142-8130,19.8625,20.6808,3.943335056304932,1.4126286506652832,240.7333523,25.6894085,240.733,25.6894,2.0,0.0905023,808,2.9515800398108976,2.375848443794304,1.7927246220703372,11.68197940640425,1.8661308497965603,0.7087818632859193,11.68197940640425,1.8661308497965603,0.7087818632859193,9.034670678715283,4.881859264782986,True,8.867975698085688,1.0890383965436097,False
A2142-7995,18.2471,19.2562,13.56687831878662,5.125531196594238,240.5191892,25.8151946,240.519,25.8152,3.0,0.0868515,814,3.90068861953282,1.60556298805116,1.970602414665848,12.099938489060582,0.9966631501162572,0.3523472616008476,12.099938489060582,0.9966631501162572,0.3523472616008476,7.790969391237753,5.771435223380306,True,7.9624285868023446,0.5604716474555423,False
A2142-7922,17.9089,18.9456,15.217484474182127,5.626283645629883,240.459602,25.8888805,240.46,25.8889,3.0,0.0879221,817,2.485849731005646,2.0809788699722374,1.8971346693839672,10.388201686063963,1.7180573549973737,1.140161308278646,10.388201686063963,1.7180573549973737,1.140161308278646,7.47937243246998,2.685472347977603,True,7.552630370344712,0.49100423808198285,True
A2142-7918,19.6155,20.5113,4.858734607696533,1.5973533391952517,240.4306162,25.9195984,240.431,25.9196,3.0,0.0873608,818,2.843202957486673,2.261694757883287,1.705254483754386,11.511993404053849,1.723570765501016,0.7110591385827245,11.511993404053849,1.723570765501016,0.7110591385827245,7.2569183241216475,4.280171307672437,True,7.374192188809023,0.447333682568311,True
A2142-3251,18.3899,19.3584,13.640056610107422,5.352766036987305,240.3838637,26.0595369,240.384,26.0596,3.0,0.0887601,836,1.278216510452686,1.053668927788753,1.6354910778074163,4.455976901779975,1.2263416760347732,2.349494826293036,4.455976901779975,1.2263416760347732,2.349494826293036,6.714944011488434,0.5851726737086365,True,6.717905003097397,0.5562495240933816,False
A2142-8093,19.1852,19.6105,6.840087890625,3.787875890731812,240.6643207,25.7692651,240.664,25.7693,3.0,0.0893627,849,7.653425072769004,2.015098508680192,0.607954007182741,12.445625337999148,0.4218505284038709,0.0869237751639282,12.445625337999148,0.4218505284038709,0.0869237751639282,8.468059374521632,1.787119146823844,True,8.415754503525124,0.9962974276761539,False
A2142-3262,19.8275,20.9789,5.496659278869629,1.020589828491211,240.3559608,26.0417835,240.356,26.0418,3.0,0.0869913,850,0.3946444618417928,0.3400850562192378,1.0234538097146595,10.505611788131368,1.0115260914756483,1.5188486194437765,10.505611788131368,1.0115260914756483,1.5188486194437765,6.604364828728359,5.324112135144884,True,6.739064796591148,0.42007255940060867,True
A2142-3330,18.8068,19.8336,11.25439167022705,3.896735668182373,240.456038,26.0417202,240.456,26.0417,3.0,0.0884489,855,1.1774417175619911,0.9510085100077968,1.958085512415944,9.19985960734046,1.4039499648869231,2.327271247462468,9.19985960734046,1.4039499648869231,2.327271247462468,6.896041637754467,1.3503004915843577,True,6.922893783791259,0.7830028340696472,False
A2142-7997,18.7822,19.8828,11.269954681396484,3.485124349594116,240.509781,25.7796349,240.51,25.7796,3.0,0.0902405,857,0.1933550567818542,0.1700125009235371,0.4951214781247284,11.292547116124108,0.9963655532303513,0.8350786556977567,11.292547116124108,0.9963655532303513,0.8350786556977567,8.21887124807124,4.054124077605744,True,8.090177172508914,0.45756754441533937,True
A2142-7999,18.7037,19.7218,9.664118766784668,3.58755111694336,240.5191479,25.7908567,240.519,25.7908,3.0,0.0905226,858,6.982281292823839,1.5470039075528668,1.1770888852619912,12.059894813266228,0.7101437395905617,0.3667132215324198,12.059894813266228,0.7101437395905617,0.3667132215324198,8.214947779761884,4.870027079831404,True,8.061604102136886,0.5127093061523725,False
A2142-8098,19.9416,20.279,3.8134958744049072,2.295497417449951,240.7024941,25.7725841,240.703,25.7726,2.0,0.0894204,861,7.274224121039338,3.2320237888682035,1.1189332988990524,12.24415962469749,0.9715648259985484,0.2776025389210996,12.24415962469749,0.9715648259985484,0.2776025389210996,8.530130371315655,2.0063716833934615,True,8.4720768910872,1.1424532927257254,False
A2142-9368,18.9024,19.7455,10.30788230895996,4.308223724365234,240.527763,26.1644982,240.528,26.1645,2.0,0.0884933,867,0.7118785166510673,0.5996715040301623,2.768657905821046,11.398083668945889,0.9708273318002458,0.9333621469813362,11.398083668945889,0.9708273318002458,0.9333621469813362,6.531275665007495,1.6113522705034302,True,6.553480215201852,1.2934908004954992,False
A2142-9475,19.8447,20.8168,3.6813151836395264,0.8205985426902771,240.6487682,26.1782757,240.649,26.1783,2.0,0.0877675,874,0.2300603922373447,0.2104250516668537,1.1039350286285623,7.986562647444581,0.4732013611737935,1.29546600076789,7.986562647444581,0.4732013611737935,1.29546600076789,6.641681376622223,3.531897576374431,True,6.718325247817611,1.7643319457791078,False
A2142-5031,19.3113,19.8775,6.493509769439697,3.193702459335327,241.0560274,26.123946,241.056,26.1239,3.0,0.0834146,902,6.593719006376967,3.3894516337202294,1.607201492075058,12.089980378251605,2.2933774705078243,0.4817577389098417,12.089980378251605,2.2933774705078243,0.4817577389098417,7.223619650908714,15.965293887817376,False,7.681117161316354,3.1477800119918267,False
A2142-5031,19.3113,19.8775,6.493509769439697,3.193702459335327,241.0560274,26.123946,241.056,26.1239,3.0,0.0834146,902,6.593719006376967,3.3894516337202294,1.607201492075058,12.089980378251605,2.2933774705078243,0.4817577389098417,12.089980378251605,2.2933774705078243,0.4817577389098417,7.223619650908714,15.965293887817376,False,7.681117161316354,3.1477800119918267,False
A2142-3338,19.143,19.9484,6.011998176574707,2.156710863113404,240.6041832,26.0655848,240.604,26.0656,3.0,0.0885355,915,2.4802896841745223,1.5757261750953466,1.203095397458828,12.103665683766549,1.296950365116459,0.3813776786831298,12.103665683766549,1.296950365116459,0.3813776786831298,7.075984982048566,1.6151878032941231,True,7.096721487513331,1.3727837549278101,False
A2142-4938,18.977,19.6833,8.944600105285645,3.729112148284912,240.9690953,26.2907017,240.969,26.2907,3.0,0.0887089,935,1.4173980414767673,1.1129154167326512,1.581973558100921,12.183267387721308,0.8767465123913176,0.2876834981376284,12.183267387721308,0.8767465123913176,0.2876834981376284,6.835100612961267,3.1822279633875756,True,6.8419861201771,3.1655067264297396,False
A2142-4116,19.9567,20.7193,3.7922887802124015,1.3226759433746338,240.5757929,26.4076311,240.576,26.4077,3.0,0.0905582,941,4.936218319428442,4.109264597927903,1.504419614855565,12.225698440161072,0.7652551022608307,0.2562274695593913,12.225698440161072,0.7652551022608307,0.2562274695593913,5.758981770715727,5.388613481314987,True,5.6493037207184615,1.9630417806773726,False
A2142-3258,18.8503,19.7961,8.54198932647705,2.7405920028686523,240.4613826,26.090692,240.461,26.0906,3.0,0.0895185,954,2.067347351302008,1.7722360066587155,2.4025370240551087,12.0945850795345,0.8483244852916698,0.3563154955531065,12.0945850795345,0.8483244852916698,0.3563154955531065,6.786425046948159,2.1810321875955183,True,6.732994193877414,0.9013370331601182,False
