nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m
818,2.843202957486673,2.261694757883287,1.705254483754386,11.511993404053849,1.723570765501016,0.7110591385827245,11.511993404053849,1.723570765501016,0.7110591385827245
836,1.278216510452686,1.053668927788753,1.6354910778074165,4.455976901779975,1.2263416760347732,2.3494948262930357,4.455976901779975,1.2263416760347732,2.3494948262930357
849,7.653425072769004,2.0150985086801914,0.607954007182741,12.445625337999148,0.42185052840387094,0.08692377516392824,12.445625337999148,0.42185052840387094,0.08692377516392824
850,0.3946444618417928,0.34008505621923785,1.0234538097146597,10.505611788131368,1.0115260914756483,1.5188486194437765,10.505611788131368,1.0115260914756483,1.5188486194437765
855,1.1774417175619911,0.9510085100077967,1.958085512415944,9.199859607340459,1.4039499648869231,2.327271247462468,9.199859607340459,1.4039499648869231,2.327271247462468
857,0.19335505678185427,0.17001250092353715,0.4951214781247284,11.292547116124107,0.9963655532303513,0.8350786556977567,11.292547116124107,0.9963655532303513,0.8350786556977567
858,6.9822812928238385,1.5470039075528668,1.1770888852619912,12.059894813266228,0.7101437395905617,0.3667132215324198,12.059894813266228,0.7101437395905617,0.3667132215324198
861,7.274224121039338,3.2320237888682035,1.1189332988990524,12.24415962469749,0.9715648259985485,0.27760253892109965,12.24415962469749,0.9715648259985485,0.27760253892109965
867,0.7118785166510673,0.5996715040301623,2.768657905821046,11.398083668945889,0.9708273318002458,0.9333621469813362,11.398083668945889,0.9708273318002458,0.9333621469813362
874,0.23006039223734476,0.21042505166685377,1.1039350286285625,7.986562647444581,0.4732013611737935,1.29546600076789,7.986562647444581,0.4732013611737935,1.29546600076789
902,6.593719006376967,3.3894516337202294,1.607201492075058,12.089980378251603,2.2933774705078243,0.48175773890984175,12.089980378251603,2.2933774705078243,0.48175773890984175
915,2.4802896841745223,1.5757261750953466,1.2030953974588279,12.103665683766549,1.2969503651164587,0.3813776786831298,12.103665683766549,1.2969503651164587,0.3813776786831298
935,1.4173980414767673,1.1129154167326512,1.581973558100921,12.183267387721308,0.8767465123913176,0.2876834981376284,12.183267387721308,0.8767465123913176,0.2876834981376284
